"x","y","width","height","id","index","vy","vx"
552.5630751850649,100.98915875334572,4.858136552049594,4.858136552049594,267,0,0,0
557.8212117371145,100.98915875334572,4.858136552049594,4.858136552049594,268,1,0,0
563.0793482891642,100.98915875334572,4.858136552049594,4.858136552049594,269,2,0,0
568.3374848412137,100.98915875334572,4.858136552049594,4.858136552049594,270,3,0,0
573.5956213932633,100.98915875334572,4.858136552049594,4.858136552049594,271,4,0,0
578.8537579453129,100.98915875334572,4.858136552049594,4.858136552049594,272,5,0,0
584.1118944973625,100.98915875334572,4.858136552049594,4.858136552049594,273,6,0,0
589.3700310494121,100.98915875334572,4.858136552049594,4.858136552049594,274,7,0,0
594.6281676014617,100.98915875334572,4.858136552049594,4.858136552049594,275,8,0,0
599.8863041535112,100.98915875334572,4.858136552049594,4.858136552049594,276,9,0,0
605.1444407055609,100.98915875334572,4.858136552049594,4.858136552049594,277,10,0,0
610.4025772576105,100.98915875334572,4.858136552049594,4.858136552049594,278,11,0,0
615.66071380966,100.98915875334572,4.858136552049594,4.858136552049594,279,12,0,0
620.9188503617096,100.98915875334572,4.858136552049594,4.858136552049594,280,13,0,0
626.1769869137593,100.98915875334572,4.858136552049594,4.858136552049594,281,14,0,0
631.4351234658088,100.98915875334572,4.858136552049594,4.858136552049594,282,15,0,0
636.6932600178584,100.98915875334572,4.858136552049594,4.858136552049594,283,16,0,0
641.9513965699081,100.98915875334572,4.858136552049594,4.858136552049594,284,17,0,0
647.2095331219576,100.98915875334572,4.858136552049594,4.858136552049594,285,18,0,0
652.4676696740072,100.98915875334572,4.858136552049594,4.858136552049594,286,19,0,0
657.7258062260568,100.98915875334572,4.858136552049594,4.858136552049594,287,20,0,0
662.9839427781064,100.98915875334572,4.858136552049594,4.858136552049594,288,21,0,0
668.242079330156,100.98915875334572,4.858136552049594,4.858136552049594,289,22,0,0
673.5002158822056,100.98915875334572,4.858136552049594,4.858136552049594,290,23,0,0
678.7583524342551,100.98915875334572,4.858136552049594,4.858136552049594,291,24,0,0
684.0164889863048,100.98915875334572,4.858136552049594,4.858136552049594,292,25,0,0
689.2746255383544,100.98915875334572,4.858136552049594,4.858136552049594,293,26,0,0
694.5327620904039,100.98915875334572,4.858136552049594,4.858136552049594,294,27,0,0
699.7908986424535,100.98915875334572,4.858136552049594,4.858136552049594,295,28,0,0
705.0490351945032,100.98915875334572,4.858136552049594,4.858136552049594,296,29,0,0
552.5630751850649,106.24729530539531,4.858136552049594,4.858136552049594,297,30,0,0
557.8212117371145,106.24729530539531,4.858136552049594,4.858136552049594,298,31,0,0
563.0793482891642,106.24729530539531,4.858136552049594,4.858136552049594,299,32,0,0
568.3374848412137,106.24729530539531,4.858136552049594,4.858136552049594,300,33,0,0
573.5956213932633,106.24729530539531,4.858136552049594,4.858136552049594,301,34,0,0
578.8537579453129,106.24729530539531,4.858136552049594,4.858136552049594,302,35,0,0
584.1118944973625,106.24729530539531,4.858136552049594,4.858136552049594,303,36,0,0
589.3700310494121,106.24729530539531,4.858136552049594,4.858136552049594,304,37,0,0
594.6281676014617,106.24729530539531,4.858136552049594,4.858136552049594,305,38,0,0
599.8863041535112,106.24729530539531,4.858136552049594,4.858136552049594,306,39,0,0
605.1444407055609,106.24729530539531,4.858136552049594,4.858136552049594,307,40,0,0
610.4025772576105,106.24729530539531,4.858136552049594,4.858136552049594,308,41,0,0
615.66071380966,106.24729530539531,4.858136552049594,4.858136552049594,309,42,0,0
620.9188503617096,106.24729530539531,4.858136552049594,4.858136552049594,310,43,0,0
626.1769869137593,106.24729530539531,4.858136552049594,4.858136552049594,311,44,0,0
631.4351234658088,106.24729530539531,4.858136552049594,4.858136552049594,312,45,0,0
636.6932600178584,106.24729530539531,4.858136552049594,4.858136552049594,313,46,0,0
641.9513965699081,106.24729530539531,4.858136552049594,4.858136552049594,314,47,0,0
647.2095331219576,106.24729530539531,4.858136552049594,4.858136552049594,315,48,0,0
652.4676696740072,106.24729530539531,4.858136552049594,4.858136552049594,316,49,0,0
