"x","y","width","height","id","index","vy","vx"
744.2595982736528,296.3902910171347,4.74859204054856,4.74859204054856,329,62,0,0
749.4081903142014,296.3902910171347,4.74859204054856,4.74859204054856,330,63,0,0
754.5567823547499,296.3902910171347,4.74859204054856,4.74859204054856,331,64,0,0
759.7053743952985,296.3902910171347,4.74859204054856,4.74859204054856,332,65,0,0
764.853966435847,296.3902910171347,4.74859204054856,4.74859204054856,333,66,0,0
770.0025584763956,296.3902910171347,4.74859204054856,4.74859204054856,334,67,0,0
775.1511505169442,296.3902910171347,4.74859204054856,4.74859204054856,335,68,0,0
780.2997425574928,296.3902910171347,4.74859204054856,4.74859204054856,336,69,0,0
785.4483345980412,296.3902910171347,4.74859204054856,4.74859204054856,337,70,0,0
790.5969266385898,296.3902910171347,4.74859204054856,4.74859204054856,338,71,0,0
795.7455186791384,296.3902910171347,4.74859204054856,4.74859204054856,339,72,0,0
800.894110719687,296.3902910171347,4.74859204054856,4.74859204054856,340,73,0,0
806.0427027602356,296.3902910171347,4.74859204054856,4.74859204054856,341,74,0,0
811.1912948007841,296.3902910171347,4.74859204054856,4.74859204054856,342,75,0,0
816.3398868413327,296.3902910171347,4.74859204054856,4.74859204054856,343,76,0,0
821.4884788818812,296.3902910171347,4.74859204054856,4.74859204054856,344,77,0,0
826.6370709224298,296.3902910171347,4.74859204054856,4.74859204054856,345,78,0,0
831.7856629629783,296.3902910171347,4.74859204054856,4.74859204054856,346,79,0,0
836.9342550035269,296.3902910171347,4.74859204054856,4.74859204054856,347,80,0,0
842.0828470440755,296.3902910171347,4.74859204054856,4.74859204054856,348,81,0,0
847.231439084624,296.3902910171347,4.74859204054856,4.74859204054856,349,82,0,0
852.3800311251725,296.3902910171347,4.74859204054856,4.74859204054856,350,83,0,0
857.5286231657211,296.3902910171347,4.74859204054856,4.74859204054856,351,84,0,0
862.6772152062697,296.3902910171347,4.74859204054856,4.74859204054856,352,85,0,0
867.8258072468183,296.3902910171347,4.74859204054856,4.74859204054856,353,86,0,0
872.9743992873669,296.3902910171347,4.74859204054856,4.74859204054856,354,87,0,0
878.1229913279154,296.3902910171347,4.74859204054856,4.74859204054856,355,88,0,0
883.2715833684639,296.3902910171347,4.74859204054856,4.74859204054856,356,89,0,0
733.9624141925557,301.5388830576833,4.74859204054856,4.74859204054856,357,90,0,0
739.1110062331043,301.5388830576833,4.74859204054856,4.74859204054856,358,91,0,0
744.2595982736528,301.5388830576833,4.74859204054856,4.74859204054856,359,92,0,0
749.4081903142014,301.5388830576833,4.74859204054856,4.74859204054856,360,93,0,0
754.5567823547499,301.5388830576833,4.74859204054856,4.74859204054856,361,94,0,0
759.7053743952985,301.5388830576833,4.74859204054856,4.74859204054856,362,95,0,0
764.853966435847,301.5388830576833,4.74859204054856,4.74859204054856,363,96,0,0
770.0025584763956,301.5388830576833,4.74859204054856,4.74859204054856,364,97,0,0
775.1511505169442,301.5388830576833,4.74859204054856,4.74859204054856,365,98,0,0
780.2997425574928,301.5388830576833,4.74859204054856,4.74859204054856,366,99,0,0
785.4483345980412,301.5388830576833,4.74859204054856,4.74859204054856,367,100,0,0
790.5969266385898,301.5388830576833,4.74859204054856,4.74859204054856,368,101,0,0
795.7455186791384,301.5388830576833,4.74859204054856,4.74859204054856,369,102,0,0
800.894110719687,301.5388830576833,4.74859204054856,4.74859204054856,370,103,0,0
806.0427027602356,301.5388830576833,4.74859204054856,4.74859204054856,371,104,0,0
811.1912948007841,301.5388830576833,4.74859204054856,4.74859204054856,372,105,0,0
816.3398868413327,301.5388830576833,4.74859204054856,4.74859204054856,373,106,0,0
821.4884788818812,301.5388830576833,4.74859204054856,4.74859204054856,374,107,0,0
826.6370709224298,301.5388830576833,4.74859204054856,4.74859204054856,375,108,0,0
831.7856629629783,301.5388830576833,4.74859204054856,4.74859204054856,376,109,0,0
836.9342550035269,301.5388830576833,4.74859204054856,4.74859204054856,377,110,0,0
842.0828470440755,301.5388830576833,4.74859204054856,4.74859204054856,378,111,0,0
847.231439084624,301.5388830576833,4.74859204054856,4.74859204054856,379,112,0,0
852.3800311251725,301.5388830576833,4.74859204054856,4.74859204054856,380,113,0,0
857.5286231657211,301.5388830576833,4.74859204054856,4.74859204054856,381,114,0,0
862.6772152062697,301.5388830576833,4.74859204054856,4.74859204054856,382,115,0,0
867.8258072468183,301.5388830576833,4.74859204054856,4.74859204054856,383,116,0,0
872.9743992873669,301.5388830576833,4.74859204054856,4.74859204054856,384,117,0,0
878.1229913279154,301.5388830576833,4.74859204054856,4.74859204054856,385,118,0,0
883.2715833684639,301.5388830576833,4.74859204054856,4.74859204054856,386,119,0,0
733.9624141925557,306.68747509823186,4.74859204054856,4.74859204054856,387,120,0,0
739.1110062331043,306.68747509823186,4.74859204054856,4.74859204054856,388,121,0,0
744.2595982736528,306.68747509823186,4.74859204054856,4.74859204054856,389,122,0,0
749.4081903142014,306.68747509823186,4.74859204054856,4.74859204054856,390,123,0,0
754.5567823547499,306.68747509823186,4.74859204054856,4.74859204054856,391,124,0,0
759.7053743952985,306.68747509823186,4.74859204054856,4.74859204054856,392,125,0,0
764.853966435847,306.68747509823186,4.74859204054856,4.74859204054856,393,126,0,0
770.0025584763956,306.68747509823186,4.74859204054856,4.74859204054856,394,127,0,0
775.1511505169442,306.68747509823186,4.74859204054856,4.74859204054856,395,128,0,0
780.2997425574928,306.68747509823186,4.74859204054856,4.74859204054856,396,129,0,0
785.4483345980412,306.68747509823186,4.74859204054856,4.74859204054856,397,130,0,0
790.5969266385898,306.68747509823186,4.74859204054856,4.74859204054856,398,131,0,0
795.7455186791384,306.68747509823186,4.74859204054856,4.74859204054856,399,132,0,0
800.894110719687,306.68747509823186,4.74859204054856,4.74859204054856,400,133,0,0
806.0427027602356,306.68747509823186,4.74859204054856,4.74859204054856,401,134,0,0
811.1912948007841,306.68747509823186,4.74859204054856,4.74859204054856,402,135,0,0
816.3398868413327,306.68747509823186,4.74859204054856,4.74859204054856,403,136,0,0
821.4884788818812,306.68747509823186,4.74859204054856,4.74859204054856,404,137,0,0
826.6370709224298,306.68747509823186,4.74859204054856,4.74859204054856,405,138,0,0
831.7856629629783,306.68747509823186,4.74859204054856,4.74859204054856,406,139,0,0
836.9342550035269,306.68747509823186,4.74859204054856,4.74859204054856,407,140,0,0
842.0828470440755,306.68747509823186,4.74859204054856,4.74859204054856,408,141,0,0
847.231439084624,306.68747509823186,4.74859204054856,4.74859204054856,409,142,0,0
852.3800311251725,306.68747509823186,4.74859204054856,4.74859204054856,410,143,0,0
857.5286231657211,306.68747509823186,4.74859204054856,4.74859204054856,411,144,0,0
862.6772152062697,306.68747509823186,4.74859204054856,4.74859204054856,412,145,0,0
867.8258072468183,306.68747509823186,4.74859204054856,4.74859204054856,413,146,0,0
872.9743992873669,306.68747509823186,4.74859204054856,4.74859204054856,414,147,0,0
878.1229913279154,306.68747509823186,4.74859204054856,4.74859204054856,415,148,0,0
883.2715833684639,306.68747509823186,4.74859204054856,4.74859204054856,416,149,0,0
733.9624141925557,311.8360671387804,4.74859204054856,4.74859204054856,417,150,0,0
739.1110062331043,311.8360671387804,4.74859204054856,4.74859204054856,418,151,0,0
744.2595982736528,311.8360671387804,4.74859204054856,4.74859204054856,419,152,0,0
749.4081903142014,311.8360671387804,4.74859204054856,4.74859204054856,420,153,0,0
754.5567823547499,311.8360671387804,4.74859204054856,4.74859204054856,421,154,0,0
759.7053743952985,311.8360671387804,4.74859204054856,4.74859204054856,422,155,0,0
764.853966435847,311.8360671387804,4.74859204054856,4.74859204054856,423,156,0,0
770.0025584763956,311.8360671387804,4.74859204054856,4.74859204054856,424,157,0,0
775.1511505169442,311.8360671387804,4.74859204054856,4.74859204054856,425,158,0,0
780.2997425574928,311.8360671387804,4.74859204054856,4.74859204054856,426,159,0,0
785.4483345980412,311.8360671387804,4.74859204054856,4.74859204054856,427,160,0,0
790.5969266385898,311.8360671387804,4.74859204054856,4.74859204054856,428,161,0,0
795.7455186791384,311.8360671387804,4.74859204054856,4.74859204054856,429,162,0,0
800.894110719687,311.8360671387804,4.74859204054856,4.74859204054856,430,163,0,0
806.0427027602356,311.8360671387804,4.74859204054856,4.74859204054856,431,164,0,0
811.1912948007841,311.8360671387804,4.74859204054856,4.74859204054856,432,165,0,0
816.3398868413327,311.8360671387804,4.74859204054856,4.74859204054856,433,166,0,0
821.4884788818812,311.8360671387804,4.74859204054856,4.74859204054856,434,167,0,0
826.6370709224298,311.8360671387804,4.74859204054856,4.74859204054856,435,168,0,0
831.7856629629783,311.8360671387804,4.74859204054856,4.74859204054856,436,169,0,0
836.9342550035269,311.8360671387804,4.74859204054856,4.74859204054856,437,170,0,0
842.0828470440755,311.8360671387804,4.74859204054856,4.74859204054856,438,171,0,0
847.231439084624,311.8360671387804,4.74859204054856,4.74859204054856,439,172,0,0
852.3800311251725,311.8360671387804,4.74859204054856,4.74859204054856,440,173,0,0
857.5286231657211,311.8360671387804,4.74859204054856,4.74859204054856,441,174,0,0
862.6772152062697,311.8360671387804,4.74859204054856,4.74859204054856,442,175,0,0
867.8258072468183,311.8360671387804,4.74859204054856,4.74859204054856,443,176,0,0
872.9743992873669,311.8360671387804,4.74859204054856,4.74859204054856,444,177,0,0
878.1229913279154,311.8360671387804,4.74859204054856,4.74859204054856,445,178,0,0
883.2715833684639,311.8360671387804,4.74859204054856,4.74859204054856,446,179,0,0
733.9624141925557,316.98465917932896,4.74859204054856,4.74859204054856,447,180,0,0
739.1110062331043,316.98465917932896,4.74859204054856,4.74859204054856,448,181,0,0
744.2595982736528,316.98465917932896,4.74859204054856,4.74859204054856,449,182,0,0
749.4081903142014,316.98465917932896,4.74859204054856,4.74859204054856,450,183,0,0
754.5567823547499,316.98465917932896,4.74859204054856,4.74859204054856,451,184,0,0
759.7053743952985,316.98465917932896,4.74859204054856,4.74859204054856,452,185,0,0
764.853966435847,316.98465917932896,4.74859204054856,4.74859204054856,453,186,0,0
770.0025584763956,316.98465917932896,4.74859204054856,4.74859204054856,454,187,0,0
775.1511505169442,316.98465917932896,4.74859204054856,4.74859204054856,455,188,0,0
780.2997425574928,316.98465917932896,4.74859204054856,4.74859204054856,456,189,0,0
785.4483345980412,316.98465917932896,4.74859204054856,4.74859204054856,457,190,0,0
790.5969266385898,316.98465917932896,4.74859204054856,4.74859204054856,458,191,0,0
795.7455186791384,316.98465917932896,4.74859204054856,4.74859204054856,459,192,0,0
800.894110719687,316.98465917932896,4.74859204054856,4.74859204054856,460,193,0,0
806.0427027602356,316.98465917932896,4.74859204054856,4.74859204054856,461,194,0,0
811.1912948007841,316.98465917932896,4.74859204054856,4.74859204054856,462,195,0,0
816.3398868413327,316.98465917932896,4.74859204054856,4.74859204054856,463,196,0,0
821.4884788818812,316.98465917932896,4.74859204054856,4.74859204054856,464,197,0,0
826.6370709224298,316.98465917932896,4.74859204054856,4.74859204054856,465,198,0,0
831.7856629629783,316.98465917932896,4.74859204054856,4.74859204054856,466,199,0,0
836.9342550035269,316.98465917932896,4.74859204054856,4.74859204054856,467,200,0,0
842.0828470440755,316.98465917932896,4.74859204054856,4.74859204054856,468,201,0,0
847.231439084624,316.98465917932896,4.74859204054856,4.74859204054856,469,202,0,0
852.3800311251725,316.98465917932896,4.74859204054856,4.74859204054856,470,203,0,0
857.5286231657211,316.98465917932896,4.74859204054856,4.74859204054856,471,204,0,0
862.6772152062697,316.98465917932896,4.74859204054856,4.74859204054856,472,205,0,0
867.8258072468183,316.98465917932896,4.74859204054856,4.74859204054856,473,206,0,0
872.9743992873669,316.98465917932896,4.74859204054856,4.74859204054856,474,207,0,0
878.1229913279154,316.98465917932896,4.74859204054856,4.74859204054856,475,208,0,0
883.2715833684639,316.98465917932896,4.74859204054856,4.74859204054856,476,209,0,0
733.9624141925557,322.13325121987754,4.74859204054856,4.74859204054856,477,210,0,0
739.1110062331043,322.13325121987754,4.74859204054856,4.74859204054856,478,211,0,0
744.2595982736528,322.13325121987754,4.74859204054856,4.74859204054856,479,212,0,0
749.4081903142014,322.13325121987754,4.74859204054856,4.74859204054856,480,213,0,0
754.5567823547499,322.13325121987754,4.74859204054856,4.74859204054856,481,214,0,0
759.7053743952985,322.13325121987754,4.74859204054856,4.74859204054856,482,215,0,0
764.853966435847,322.13325121987754,4.74859204054856,4.74859204054856,483,216,0,0
770.0025584763956,322.13325121987754,4.74859204054856,4.74859204054856,484,217,0,0
775.1511505169442,322.13325121987754,4.74859204054856,4.74859204054856,485,218,0,0
780.2997425574928,322.13325121987754,4.74859204054856,4.74859204054856,486,219,0,0
785.4483345980412,322.13325121987754,4.74859204054856,4.74859204054856,487,220,0,0
790.5969266385898,322.13325121987754,4.74859204054856,4.74859204054856,488,221,0,0
795.7455186791384,322.13325121987754,4.74859204054856,4.74859204054856,489,222,0,0
800.894110719687,322.13325121987754,4.74859204054856,4.74859204054856,490,223,0,0
806.0427027602356,322.13325121987754,4.74859204054856,4.74859204054856,491,224,0,0
811.1912948007841,322.13325121987754,4.74859204054856,4.74859204054856,492,225,0,0
816.3398868413327,322.13325121987754,4.74859204054856,4.74859204054856,493,226,0,0
821.4884788818812,322.13325121987754,4.74859204054856,4.74859204054856,494,227,0,0
826.6370709224298,322.13325121987754,4.74859204054856,4.74859204054856,495,228,0,0
831.7856629629783,322.13325121987754,4.74859204054856,4.74859204054856,496,229,0,0
836.9342550035269,322.13325121987754,4.74859204054856,4.74859204054856,497,230,0,0
842.0828470440755,322.13325121987754,4.74859204054856,4.74859204054856,498,231,0,0
847.231439084624,322.13325121987754,4.74859204054856,4.74859204054856,499,232,0,0
852.3800311251725,322.13325121987754,4.74859204054856,4.74859204054856,500,233,0,0
857.5286231657211,322.13325121987754,4.74859204054856,4.74859204054856,501,234,0,0
862.6772152062697,322.13325121987754,4.74859204054856,4.74859204054856,502,235,0,0
867.8258072468183,322.13325121987754,4.74859204054856,4.74859204054856,503,236,0,0
872.9743992873669,322.13325121987754,4.74859204054856,4.74859204054856,504,237,0,0
878.1229913279154,322.13325121987754,4.74859204054856,4.74859204054856,505,238,0,0
883.2715833684639,322.13325121987754,4.74859204054856,4.74859204054856,506,239,0,0
733.9624141925557,327.2818432604261,4.74859204054856,4.74859204054856,507,240,0,0
739.1110062331043,327.2818432604261,4.74859204054856,4.74859204054856,508,241,0,0
744.2595982736528,327.2818432604261,4.74859204054856,4.74859204054856,509,242,0,0
749.4081903142014,327.2818432604261,4.74859204054856,4.74859204054856,510,243,0,0
754.5567823547499,327.2818432604261,4.74859204054856,4.74859204054856,511,244,0,0
759.7053743952985,327.2818432604261,4.74859204054856,4.74859204054856,512,245,0,0
764.853966435847,327.2818432604261,4.74859204054856,4.74859204054856,513,246,0,0
770.0025584763956,327.2818432604261,4.74859204054856,4.74859204054856,514,247,0,0
775.1511505169442,327.2818432604261,4.74859204054856,4.74859204054856,515,248,0,0
780.2997425574928,327.2818432604261,4.74859204054856,4.74859204054856,516,249,0,0
785.4483345980412,327.2818432604261,4.74859204054856,4.74859204054856,517,250,0,0
790.5969266385898,327.2818432604261,4.74859204054856,4.74859204054856,518,251,0,0
795.7455186791384,327.2818432604261,4.74859204054856,4.74859204054856,519,252,0,0
800.894110719687,327.2818432604261,4.74859204054856,4.74859204054856,520,253,0,0
806.0427027602356,327.2818432604261,4.74859204054856,4.74859204054856,521,254,0,0
811.1912948007841,327.2818432604261,4.74859204054856,4.74859204054856,522,255,0,0
816.3398868413327,327.2818432604261,4.74859204054856,4.74859204054856,523,256,0,0
821.4884788818812,327.2818432604261,4.74859204054856,4.74859204054856,524,257,0,0
826.6370709224298,327.2818432604261,4.74859204054856,4.74859204054856,525,258,0,0
831.7856629629783,327.2818432604261,4.74859204054856,4.74859204054856,526,259,0,0
836.9342550035269,327.2818432604261,4.74859204054856,4.74859204054856,527,260,0,0
842.0828470440755,327.2818432604261,4.74859204054856,4.74859204054856,528,261,0,0
847.231439084624,327.2818432604261,4.74859204054856,4.74859204054856,529,262,0,0
852.3800311251725,327.2818432604261,4.74859204054856,4.74859204054856,530,263,0,0
857.5286231657211,327.2818432604261,4.74859204054856,4.74859204054856,531,264,0,0
862.6772152062697,327.2818432604261,4.74859204054856,4.74859204054856,532,265,0,0
867.8258072468183,327.2818432604261,4.74859204054856,4.74859204054856,533,266,0,0
872.9743992873669,327.2818432604261,4.74859204054856,4.74859204054856,534,267,0,0
878.1229913279154,327.2818432604261,4.74859204054856,4.74859204054856,535,268,0,0
883.2715833684639,327.2818432604261,4.74859204054856,4.74859204054856,536,269,0,0
733.9624141925557,332.43043530097464,4.74859204054856,4.74859204054856,537,270,0,0
739.1110062331043,332.43043530097464,4.74859204054856,4.74859204054856,538,271,0,0
744.2595982736528,332.43043530097464,4.74859204054856,4.74859204054856,539,272,0,0
749.4081903142014,332.43043530097464,4.74859204054856,4.74859204054856,540,273,0,0
754.5567823547499,332.43043530097464,4.74859204054856,4.74859204054856,541,274,0,0
759.7053743952985,332.43043530097464,4.74859204054856,4.74859204054856,542,275,0,0
764.853966435847,332.43043530097464,4.74859204054856,4.74859204054856,543,276,0,0
770.0025584763956,332.43043530097464,4.74859204054856,4.74859204054856,544,277,0,0
775.1511505169442,332.43043530097464,4.74859204054856,4.74859204054856,545,278,0,0
780.2997425574928,332.43043530097464,4.74859204054856,4.74859204054856,546,279,0,0
785.4483345980412,332.43043530097464,4.74859204054856,4.74859204054856,547,280,0,0
790.5969266385898,332.43043530097464,4.74859204054856,4.74859204054856,548,281,0,0
795.7455186791384,332.43043530097464,4.74859204054856,4.74859204054856,549,282,0,0
800.894110719687,332.43043530097464,4.74859204054856,4.74859204054856,550,283,0,0
806.0427027602356,332.43043530097464,4.74859204054856,4.74859204054856,551,284,0,0
811.1912948007841,332.43043530097464,4.74859204054856,4.74859204054856,552,285,0,0
816.3398868413327,332.43043530097464,4.74859204054856,4.74859204054856,553,286,0,0
821.4884788818812,332.43043530097464,4.74859204054856,4.74859204054856,554,287,0,0
826.6370709224298,332.43043530097464,4.74859204054856,4.74859204054856,555,288,0,0
831.7856629629783,332.43043530097464,4.74859204054856,4.74859204054856,556,289,0,0
836.9342550035269,332.43043530097464,4.74859204054856,4.74859204054856,557,290,0,0
842.0828470440755,332.43043530097464,4.74859204054856,4.74859204054856,558,291,0,0
847.231439084624,332.43043530097464,4.74859204054856,4.74859204054856,559,292,0,0
852.3800311251725,332.43043530097464,4.74859204054856,4.74859204054856,560,293,0,0
857.5286231657211,332.43043530097464,4.74859204054856,4.74859204054856,561,294,0,0
862.6772152062697,332.43043530097464,4.74859204054856,4.74859204054856,562,295,0,0
867.8258072468183,332.43043530097464,4.74859204054856,4.74859204054856,563,296,0,0
872.9743992873669,332.43043530097464,4.74859204054856,4.74859204054856,564,297,0,0
878.1229913279154,332.43043530097464,4.74859204054856,4.74859204054856,565,298,0,0
883.2715833684639,332.43043530097464,4.74859204054856,4.74859204054856,566,299,0,0
733.9624141925557,337.5790273415232,4.74859204054856,4.74859204054856,567,300,0,0
739.1110062331043,337.5790273415232,4.74859204054856,4.74859204054856,568,301,0,0
744.2595982736528,337.5790273415232,4.74859204054856,4.74859204054856,569,302,0,0
749.4081903142014,337.5790273415232,4.74859204054856,4.74859204054856,570,303,0,0
754.5567823547499,337.5790273415232,4.74859204054856,4.74859204054856,571,304,0,0
759.7053743952985,337.5790273415232,4.74859204054856,4.74859204054856,572,305,0,0
764.853966435847,337.5790273415232,4.74859204054856,4.74859204054856,573,306,0,0
770.0025584763956,337.5790273415232,4.74859204054856,4.74859204054856,574,307,0,0
775.1511505169442,337.5790273415232,4.74859204054856,4.74859204054856,575,308,0,0
780.2997425574928,337.5790273415232,4.74859204054856,4.74859204054856,576,309,0,0
785.4483345980412,337.5790273415232,4.74859204054856,4.74859204054856,577,310,0,0
790.5969266385898,337.5790273415232,4.74859204054856,4.74859204054856,578,311,0,0
795.7455186791384,337.5790273415232,4.74859204054856,4.74859204054856,579,312,0,0
800.894110719687,337.5790273415232,4.74859204054856,4.74859204054856,580,313,0,0
806.0427027602356,337.5790273415232,4.74859204054856,4.74859204054856,581,314,0,0
811.1912948007841,337.5790273415232,4.74859204054856,4.74859204054856,582,315,0,0
816.3398868413327,337.5790273415232,4.74859204054856,4.74859204054856,583,316,0,0
821.4884788818812,337.5790273415232,4.74859204054856,4.74859204054856,584,317,0,0
826.6370709224298,337.5790273415232,4.74859204054856,4.74859204054856,585,318,0,0
831.7856629629783,337.5790273415232,4.74859204054856,4.74859204054856,586,319,0,0
836.9342550035269,337.5790273415232,4.74859204054856,4.74859204054856,587,320,0,0
842.0828470440755,337.5790273415232,4.74859204054856,4.74859204054856,588,321,0,0
847.231439084624,337.5790273415232,4.74859204054856,4.74859204054856,589,322,0,0
852.3800311251725,337.5790273415232,4.74859204054856,4.74859204054856,590,323,0,0
857.5286231657211,337.5790273415232,4.74859204054856,4.74859204054856,591,324,0,0
862.6772152062697,337.5790273415232,4.74859204054856,4.74859204054856,592,325,0,0
867.8258072468183,337.5790273415232,4.74859204054856,4.74859204054856,593,326,0,0
872.9743992873669,337.5790273415232,4.74859204054856,4.74859204054856,594,327,0,0
878.1229913279154,337.5790273415232,4.74859204054856,4.74859204054856,595,328,0,0
883.2715833684639,337.5790273415232,4.74859204054856,4.74859204054856,596,329,0,0
733.9624141925557,342.72761938207174,4.74859204054856,4.74859204054856,597,330,0,0
739.1110062331043,342.72761938207174,4.74859204054856,4.74859204054856,598,331,0,0
744.2595982736528,342.72761938207174,4.74859204054856,4.74859204054856,599,332,0,0
749.4081903142014,342.72761938207174,4.74859204054856,4.74859204054856,600,333,0,0
754.5567823547499,342.72761938207174,4.74859204054856,4.74859204054856,601,334,0,0
759.7053743952985,342.72761938207174,4.74859204054856,4.74859204054856,602,335,0,0
764.853966435847,342.72761938207174,4.74859204054856,4.74859204054856,603,336,0,0
770.0025584763956,342.72761938207174,4.74859204054856,4.74859204054856,604,337,0,0
775.1511505169442,342.72761938207174,4.74859204054856,4.74859204054856,605,338,0,0
780.2997425574928,342.72761938207174,4.74859204054856,4.74859204054856,606,339,0,0
785.4483345980412,342.72761938207174,4.74859204054856,4.74859204054856,607,340,0,0
790.5969266385898,342.72761938207174,4.74859204054856,4.74859204054856,608,341,0,0
795.7455186791384,342.72761938207174,4.74859204054856,4.74859204054856,609,342,0,0
800.894110719687,342.72761938207174,4.74859204054856,4.74859204054856,610,343,0,0
806.0427027602356,342.72761938207174,4.74859204054856,4.74859204054856,611,344,0,0
811.1912948007841,342.72761938207174,4.74859204054856,4.74859204054856,612,345,0,0
816.3398868413327,342.72761938207174,4.74859204054856,4.74859204054856,613,346,0,0
821.4884788818812,342.72761938207174,4.74859204054856,4.74859204054856,614,347,0,0
826.6370709224298,342.72761938207174,4.74859204054856,4.74859204054856,615,348,0,0
