,x,y,id
0,-0.8834944023677163,2.065920247863201,G8400016_69
1,2.348577381153362,0.28483721984790067,X1100112_488
2,-0.4386736285714575,-0.8543027922610865,G8400017_180
3,-1.01258891240075,1.4140412310179415,G8400016_393
4,1.078938126871052,-1.0743947248096468,X1100112_16
5,-0.6285575415787714,-2.2519975284155835,G8400017_194
6,-2.2525949945550368,0.5918953570564335,G8400016_387
7,-0.2884062150700332,-1.1902582496617173,G8400017_802
8,-2.43289834205226,0.1166556710714583,G8400016_55
9,-1.1321213275644817,0.7519015758629314,G8400016_41
10,-0.4950123931966844,-1.5203505401352153,G8400017_816
11,-2.4801889380231925,1.325677300500324,G8400016_436
12,-1.346177452194811,-0.9142303893477519,G8400017_625
13,0.8377776885141935,1.34292097515956,X2300149_217
14,-1.2130209092695394,-1.118933797414022,G8400017_143
15,-0.030854984977310387,1.7587440725734875,X2300149_571
16,-2.566943152577655,0.12269697230232346,G8400016_350
17,-0.896350744885144,-2.1777591167678696,G8400017_157
18,0.8699445756631684,2.8795380998452784,X2300149_565
19,-1.2796773955096754,1.5497159570982082,G8400016_344
20,0.9477539209923395,-0.8773567557432882,X1100112_339
21,-2.1893006475262937,0.18718067578220338,G8400016_422
22,-1.5360732471028111,-1.1738495678806948,G8400017_631
23,1.5596114371342165,1.2226465355704115,X2300149_203
24,2.15473175438142,-0.18160964259775797,X1100112_311
25,0.169099985354112,-2.0006582146167915,G8400017_619
26,-0.8062393798154189,0.9452235981085639,G8400016_96
27,1.1382214322207616,-1.2714249167702008,X1100112_477
28,0.5257510208033216,3.1436887097531634,X2300149_559
29,-0.9473411914901605,1.73482213182411,G8400016_378
30,2.2967751219676398,-1.7194602273001929,X1100112_463
31,-2.2575631935172833,0.8621535492016924,G8400016_82
32,2.147667280645837,0.08683977513330075,X1100112_305
33,-1.330251428079019,-0.03806844679832381,G8400016_191
34,1.9466217390737608,-1.1345401655751444,X1100112_852
35,-1.2967339841903165,-2.0627766588497987,G8400017_382
36,1.9266619113115575,2.084673770199537,X2300149_968
37,-0.6646404365076746,0.44620606631880333,G8400016_185
38,-1.1640528601549047,-0.8503995568760591,G8400017_396
39,1.8484720917162358,-1.2700347370895586,X1100112_846
40,1.5268461348189495,1.492231068227605,X2300149_954
41,-2.161931358244771,0.39499103011983433,G8400016_813
42,-0.4715207901003198,0.974805444647435,G8400016_807
43,1.403516099017186,2.896846404698415,X2300149_798
44,0.14192049023281955,2.6150547447090493,X2300149_940
45,1.103636617178598,-1.5365005645165364,X1100112_649
46,-0.4074732192620836,1.1726751178862098,G8400016_152
47,0.08576119377194102,2.416309862892309,X2300149_773
48,2.418260141605484,-0.11651573229324234,X1100112_891
49,-0.4951001837221502,-2.2449620068603764,G8400017_341
50,-1.7380002897241307,-0.96155541559059,G8400017_427
51,-1.0612865847578705,0.4814437200716193,G8400016_634
52,-0.83081556962012,-2.0703942009081753,G8400017_433
53,-1.0060825181687194,1.0154879134774393,G8400016_620
54,-2.361678258835247,0.31793834790548253,G8400016_146
55,0.8163635847337749,2.3524833817155164,X2300149_767
56,-1.4313258455778546,-2.2596463394879054,G8400017_355
57,1.151603781091668,-0.6099648152551664,X1100112_885
58,2.345771867177575,0.3638369527166463,X1100112_675
59,1.1752964804143924,1.4479893074437904,X2300149_997
60,-2.2607468266593633,1.397396927932936,G8400016_608
61,1.1685542908004762,-1.9338132843266576,X1100112_113
62,2.2427478863139525,-1.529873829453346,X1100112_107
63,2.5803924176370816,-0.9208794858198355,X1100112_661
64,1.8732193088055613,2.3517053550407496,X2300149_983
65,-0.5605110198716096,-2.3772790118490295,G8400017_369
66,2.385929770194192,-1.3260139639290711,X1100112_926
67,-2.052103352219561,1.6701252245365488,G8400016_783
68,-0.6581152688377111,-0.7772832054633666,G8400017_590
69,-0.8169230324480043,2.065000727427254,G8400016_797
70,0.044131959828364355,-0.9356937892476623,G8400017_584
71,-0.29827278765171183,-1.7215390091753071,G8400017_15
72,1.0690862723541346,1.6469659169235693,X2300149_808
73,1.4805280977580424,-0.743144593877522,X1100112_932
74,0.6821517040566342,2.2164965533857974,X2300149_820
75,-2.2420506018455817,-0.017692462314155222,G8400016_967
76,-1.8551818967989862,0.4677241743624181,G8400016_973
77,0.4120557089238488,2.483280861014727,X2300149_834
78,-0.09734819191160353,-1.6635861248063206,G8400017_29
79,0.7600039564607103,2.0803647729627546,X2300149_607
80,-1.025779120823178,-2.506715789399076,G8400017_235
81,-1.0813972587159226,1.6788121294104619,G8400016_998
82,-0.6811799784819084,1.4719205977338459,G8400016_740
83,0.5084235278244509,1.084478486833457,X2300149_161
84,-0.08885816892757231,-1.13097041532199,G8400017_553
85,-2.157743361953144,0.9320820818080107,G8400016_754
86,0.23178069321204536,2.0193312812054165,X2300149_175
87,-1.6097785435499783,-1.0329050447104802,G8400017_547
88,1.3992439973026605,1.7565527347358798,X2300149_613
89,-0.8892766386110367,-2.7053943112194685,G8400017_221
90,2.2126339290070653,0.7008300375591878,X1100112_729
91,-0.2971180609581628,-1.8549719691831936,G8400017_209
92,2.66381553043852,-0.6535401018230004,X1100112_701
93,0.6343438611602266,1.6135929891477385,X2300149_13
94,-2.4505035383946097,0.5202103189130877,G8400016_768
95,0.495744680322089,1.88464639506684,X2300149_149
96,1.7490997863173163,-1.1376986237131745,X1100112_715
97,-0.16243215359397256,-1.9253184384320134,G8400017_792
98,-2.167798460388298,0.12219987742148108,G8400016_581
99,-0.6307146423251784,-2.1193124239414924,G8400017_786
100,-0.546809402259135,1.5734618823752506,G8400016_595
101,-0.7514025727094157,-1.3861100826607344,G8400017_976
102,0.4695618735380228,-2.2054834785634356,G8400017_962
103,0.8751544860574739,2.5639039326088326,X2300149_388
104,0.3658866743316482,-1.5404713064723066,G8400017_751
105,1.7415971014364178,2.3509208623838265,X2300149_363
106,-2.03021969450155,0.39683613126391326,G8400016_542
107,2.350463797560897,0.5011257228451949,X1100112_259
108,-1.2049092824082863,-1.2516900541111198,G8400017_989
109,-1.1492595163271144,1.747926295075742,G8400016_224
110,0.23636037509978464,1.619814758238143,X2300149_405
111,-1.5945496649067354,0.6791519232928934,G8400016_230
112,0.5633101154470644,1.7510439418506965,X2300149_411
113,-0.2865119623365079,-1.0561153869718993,G8400017_745
114,1.5075726834294985,1.4253170864774614,X2300149_377
115,-1.7768409365248707,1.8747546620079703,G8400016_556
116,2.0093699324176018,-1.002188542958569,X1100112_265
117,1.100408744858845,-1.7386040967503726,X1100112_503
118,-1.3474704617652435,1.1514053941335076,G8400016_218
119,0.47714726046159517,2.6835572038106346,X2300149_439
120,2.0287245048254685,-1.9891210320559458,X1100112_517
121,-1.7677896304209373,-1.9006617864321886,G8400017_779
122,1.979410526603326,-1.3353659093263224,X1100112_271
123,0.9731492267499221,-1.4101979583692996,X1100112_516
124,1.8327039728335373,-1.867610830813449,X1100112_270
125,-0.025939721610260015,-1.4657309092559447,G8400017_778
126,2.0201753109696807,-0.13740629373202778,X1100112_264
127,0.3447605880653566,2.549826342026957,X2300149_438
128,-1.327907670837621,0.028326213463040754,G8400016_219
129,1.8759232741334355,-1.0030256335097014,X1100112_502
130,0.616461012949218,2.218045012008462,X2300149_410
131,-1.5266823809437096,0.13721816364868025,G8400016_231
132,-1.5291935135612822,0.816515015153167,G8400016_557
133,0.4455073689034069,0.8228002658118186,X2300149_376
134,0.035120377212533395,-1.731966804467526,G8400017_744
135,-1.0881659398117016,-2.642821387791618,G8400017_988
136,1.8460325583294528,-1.402261287833707,X1100112_258
137,-1.065988941356487,0.8180881958518074,G8400016_543
138,0.9760216577167374,1.1179557446936739,X2300149_362
139,-1.4681796305231696,-1.1785525702912147,G8400017_750
140,2.1261185374701377,1.6682271387652663,X2300149_404
141,-1.831966672631481,0.26787563407287895,G8400016_225
142,0.1610826178272316,2.2179373129590108,X2300149_389
143,0.17465175909175598,-1.138787385571572,G8400017_963
144,-1.0288930113327368,-1.7158981065125423,G8400017_977
145,-0.4675274719697829,0.43749364004143754,G8400016_594
146,-0.6856850410044218,-1.3192109475751173,G8400017_787
147,-0.6754600283605668,0.9797021181895335,G8400016_580
148,-0.024731479602208492,-1.3999292764770965,G8400017_793
149,0.04473030872177455,0.9674414000051003,X2300149_148
150,-1.5515090459820142,1.149318758756352,G8400016_769
151,1.2386705842932373,-1.4695748935573942,X1100112_714
152,0.2326838659270225,1.8872153820110604,X2300149_12
153,1.96789616799383,-1.6676442660321473,X1100112_700
154,-1.5623196362253402,-2.0598702144875727,G8400017_208
155,-0.2284230765080179,-2.1865617831827455,G8400017_546
156,1.6676085191133814,2.754739742027193,X2300149_174
157,-0.8630342063785684,0.512969628633507,G8400016_755
158,2.1146979080600694,-1.3326398547761409,X1100112_728
159,-0.031793725823529975,-1.6650507028834498,G8400017_220
160,0.5374006743227377,2.8781786870986905,X2300149_612
161,-0.16211242013191504,-2.1888476528033345,G8400017_234
162,0.5215021606306651,0.6198298948140782,X2300149_606
163,-0.269591152253215,-0.26076841166342496,G8400017_552
164,1.1333844158580264,1.981774891523487,X2300149_160
165,-1.6572473327821118,0.5345988561632996,G8400016_741
166,-0.614900055656923,1.5074560774582693,G8400016_999
167,-1.2009631435645904,0.8879376282199638,G8400016_972
168,-1.096319364272487,-2.0467634758710647,G8400017_28
169,1.8609242771418497,1.7528829660420147,X2300149_835
170,2.0616826410788422,1.9352600992937619,X2300149_821
171,-1.8317621424399364,0.4020060708664198,G8400016_966
172,-0.5295537462283142,-0.45552533391354894,G8400017_585
173,-0.7484072450302308,1.666767168929679,G8400016_796
174,1.6490072657961612,-1.3364672788831542,X1100112_933
175,1.538059638949163,2.6896493111281137,X2300149_809
176,-0.15818827033907276,-2.499666302496888,G8400017_14
177,2.016915054770135,0.5907857033945971,X1100112_927
178,-0.7563475146782281,-2.698903703467664,G8400017_591
179,-1.5947806973204983,0.0036542092756288672,G8400016_782
180,1.7448519698755676,-0.5403588459963651,X1100112_106
181,-0.22607961189779305,-2.3884217720459975,G8400017_368
182,0.6964869577835618,1.8155234256281323,X2300149_982
183,1.8253957283605386,-0.2062964338486012,X1100112_660
184,0.7000229418054895,1.6093633320780587,X2300149_996
185,1.9998660077712587,-0.6698709940824481,X1100112_674
186,1.2494671175909038,-1.4020465858527964,X1100112_112
187,-1.142692446228402,1.020792935123918,G8400016_609
188,-1.1298113192909447,-0.08975506044198464,G8400016_621
189,-1.2048015249263209,-1.1849301548874507,G8400017_432
190,1.6093139789346462,-0.9425324440875211,X1100112_884
191,0.4348992887330613,-1.6755733356952256,G8400017_354
192,0.841457764394983,1.145736341396675,X2300149_766
193,-0.9947788322758461,0.31439168379234417,G8400016_147
194,-0.09740861618597967,-1.9691398452622257,G8400017_340
195,2.4035084786292837,-0.7171660187314631,X1100112_890
196,0.3651232839626486,2.0187713005694006,X2300149_772
197,-1.7966646157773036,0.0029632021702420165,G8400016_153
198,1.5174705914358482,-1.353450837279333,X1100112_648
199,-1.659283254478324,0.07050806016519966,G8400016_635
200,-0.4295871560465776,-1.9735386888781068,G8400017_426
201,-0.9303826050639499,0.5114972490515366,G8400016_806
202,0.3402604068649785,2.814369803038125,X2300149_941
203,0.21033370120466127,2.4844190784902707,X2300149_799
204,-0.161424643317939,1.694803313669718,X2300149_955
205,-2.23004748966913,0.323319471168134,G8400016_812
206,1.611953720096235,-0.5421912100986066,X1100112_847
207,-0.22130789090594707,-0.992733632979076,G8400017_397
